client_id,client_district_id,disp_id,account_id,type,birth_year,birth_month,birth_day,gender,age,age_group,bank_district_id,frequency,account_date,LOR,max_trans_date,recency,num_of_transactions,total_credit,total_withdrawal,net_saving_rate,min_balance,max_balance,avg_balance,balance_volatility,last_balance,neg_balance_days,q1_credit_debit_ratio,q2_credit_debit_ratio,q3_credit_debit_ratio,q4_credit_debit_ratio,total_credit_card_withdrawal,total_credit_cash,total_debit_cash,total_collections,total_remittance,card_withdrawal_ratio,cash_withdrawal_ratio,cash_deposit_ratio,collection_remittance_ratio,num_loan_payments,sum_loan_payments,num_insurance_payments,total_insurance_payments,num_household_payments,total_household_payments,total_pension,total_intereset_credited,num_of_sanctions,region,inhabitants,avg_salary,crimes_96,crime_ratio_96_95,unemp_rate_96,unemp_ratio_96_95,urban_ratio,entrepreneurs_per_1000,had_previous_loan_96,amount,duration,monthly_payments,status,debt_income_ratio,days_from_acct_to_loan,avg_balance_bef_loan,avg_balance_aft_loan,aggressiveness_ratio,had_prev_card_96,card_type,days_from_acct_to_card,got_loan_97,got_card_97
3576,1,3576,2962,OWNER,1939,3,15,F,57,Adult,1,POPLATEK MESICNE,1993-05-30,3,1996-12-31,0,61,69910.7,144722.2,-1.070100857236446,18985.6,84563.0,35649.82131147541,16091.668727192491,19066.0,0,0.4731281381499565,0.26262981559809706,1.0031165815665193,0.2025238849435447,0.0,68334.0,144722.2,0.0,0.0,-1.0,1.0,0.9774469430287496,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.7,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3580,6,3580,2965,OWNER,1929,4,27,F,67,Senior,6,POPLATEK MESICNE,1995-10-10,1,1996-12-31,0,54,68595.3,53606.0,0.2185178867939932,17751.0,34848.9,29019.814814814814,3104.5010032852333,27137.8,0,4.386087091596335,1.0488730969416986,1.366783711212444,0.8308880941593807,0.0,0.0,27126.0,67404.0,26480.0,-1.0,0.5060254449128829,-1.0,2.5454682779456195,0.0,0.0,0.0,0.0,10.0,26480.0,67404.0,1191.3,0.0,central Bohemia,77963,8546,3120,1.1818181818181819,4.02,1.3627118644067795,51.5,126,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3583,15,3583,2968,OWNER,1942,9,9,F,54,Adult,15,POPLATEK MESICNE,1995-02-05,1,1996-12-31,0,84,464965.0,459471.2,0.011815512995601794,24580.8,88507.9,56825.83571428571,17456.19498893505,41158.2,0,1.083019606814039,1.0314436226798243,0.9757916673480029,0.9699010217262195,2700.0,0.0,412635.2,462124.0,44136.0,0.005876320430964988,0.8980654282575273,-1.0,10.470454957404387,0.0,0.0,0.0,0.0,12.0,16728.0,0.0,2841.0,0.0,south Bohemia,58796,9045,1879,1.0184281842818428,3.6,1.1501597444089458,51.9,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,1.0,classic,641 days 00:00:00,0.0,0.0
3585,29,3585,2969,OWNER,1968,10,2,F,28,Adult,29,POPLATEK MESICNE,1995-05-26,1,1996-12-16,15,12,14700.0,6000.0,0.5918367346938775,21600.0,31100.0,26916.666666666668,3461.9577575631274,30000.0,0,7.333333333333333,-1.0,0.43902439024390244,2.625,0.0,14700.0,6000.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,west Bohemia,45714,8843,888,1.0855745721271393,3.6,1.2765957446808511,55.6,113,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3586,60,3586,2970,OWNER,1943,4,11,M,53,Adult,60,POPLATEK MESICNE,1993-01-22,3,1996-12-31,0,54,127142.3,131975.2,-0.03801173960200507,18545.7,39833.6,30658.766666666666,5697.8921934939435,37633.9,0,0.7927044106476169,0.74117216180722,1.2706015487473876,1.3339949617451392,0.0,125554.0,131975.2,0.0,0.0,-1.0,1.0,0.987507698067441,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.3,0.0,south Moravia,110643,8441,2252,1.1985098456625864,4.48,1.2985507246376813,51.9,115,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3588,76,3588,2971,OWNER,1953,11,4,F,43,Adult,76,POPLATEK TYDNE,1993-12-23,3,1996-12-31,0,28,2619.5,5260.0,-1.0080167970986829,14961.6,19678.1,16356.317857142858,1347.3467389111436,15293.5,0,0.563677811550152,3.0599999999999996,0.11463687150837988,3.1599999999999997,0.0,1800.0,5260.0,0.0,0.0,-1.0,1.0,0.6871540370299676,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.5,0.0,north Moravia,127369,8369,2807,0.7513383297644539,5.88,1.2431289640591965,51.2,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3589,73,3589,2972,OWNER,1961,7,13,F,35,Adult,12,POPLATEK MESICNE,1993-11-23,3,1996-12-31,0,63,381750.0,342951.2,0.10163405370006545,1912.8,143307.9,46600.21428571428,32687.069818970875,74526.3,0,1.723700561247755,0.5829340881502717,1.2421907704046757,2.29875967646057,5700.0,379583.0,337251.2,0.0,0.0,0.016620440459167368,0.9833795595408327,0.9943235101506221,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.0,0.0,north Moravia,182027,8746,4433,1.017910447761194,3.74,1.1231231231231231,56.4,90,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3591,74,3591,2974,OWNER,1930,9,28,M,66,Senior,9,POPLATEK MESICNE,1993-03-13,3,1996-12-31,0,64,69091.9,64387.2,0.06809336550304736,32631.4,49329.1,41773.0671875,3972.9617410554556,45021.5,0,0.852102819858268,0.8467407196616589,1.8969147085379554,1.1834292431553193,0.0,0.0,45835.2,66984.0,18552.0,-1.0,0.7118681974056955,-1.0,3.610608020698577,0.0,0.0,0.0,0.0,12.0,18552.0,66984.0,2107.9,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3596,74,3596,2978,OWNER,1975,3,22,M,21,youth,74,POPLATEK MESICNE,1995-01-06,1,1996-12-31,0,70,73191.0,78119.2,-0.06733341531062559,11510.2,24037.1,17450.204285714288,3037.111136935445,13589.9,0,1.0246583216880247,0.9171441532953974,0.8494446160235999,0.9513713068994376,0.0,72346.0,39575.2,0.0,38544.0,-1.0,0.5066001699966205,0.9884548646691533,-1.0,0.0,0.0,0.0,0.0,12.0,38544.0,0.0,845.0,0.0,north Moravia,323870,10673,18347,0.9768395272069003,5.44,1.145263157894737,100.0,100,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3598,66,3598,2980,OWNER,1923,9,11,M,73,Senior,66,POPLATEK MESICNE,1993-12-09,3,1996-12-31,0,63,60667.7,60947.2,-0.004607064385167066,13854.9,28623.9,20686.606349206348,3318.1053878863345,20587.3,0,0.8105541801969799,1.247625866126829,1.2783010141442002,0.832105384337072,0.0,0.0,21155.2,59688.0,39792.0,-1.0,0.3471070040953481,-1.0,1.5,0.0,0.0,0.0,0.0,12.0,39792.0,59688.0,979.7,0.0,south Moravia,125832,8512,2103,0.9359145527369827,4.12,1.173789173789174,48.3,102,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3605,71,3605,2985,OWNER,1934,7,24,M,62,Adult,71,POPLATEK MESICNE,1993-04-06,3,1996-12-31,0,67,55918.0,53831.2,0.03731893129224942,28607.1,38641.1,33830.35820895522,2462.1337840684614,38380.6,0,0.8489868066185583,0.9417046711822329,1.333040790628458,1.1613058328083032,0.0,0.0,28475.2,54228.0,25356.0,-1.0,0.528972045951047,-1.0,2.1386654046379556,0.0,0.0,0.0,0.0,12.0,25356.0,54228.0,1690.0,0.0,north Moravia,161227,8678,4595,0.9226907630522089,5.57,0.9392917369308601,69.7,102,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3607,18,3607,2987,OWNER,1946,7,29,F,50,Adult,18,POPLATEK MESICNE,1993-09-16,3,1996-12-31,0,76,308799.4,329043.2,-0.0655564745268287,30962.6,78079.3,51022.721052631576,11233.326236187462,44161.2,0,0.8352658125788108,0.8861437515716435,1.0353983972291474,1.0254483480355616,0.0,306137.0,262215.2,0.0,66828.0,-1.0,0.7969020481201252,0.9913782215898087,-1.0,0.0,0.0,0.0,0.0,12.0,66828.0,0.0,2662.4,0.0,south Bohemia,70699,8968,1910,1.0977011494252873,3.35,1.1837455830388692,65.3,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3610,36,3610,2989,OWNER,1919,5,8,M,77,Senior,4,POPLATEK MESICNE,1993-11-28,3,1996-12-31,0,54,62152.0,53825.2,0.13397477152786721,10182.8,27769.1,19932.977777777778,4544.4675780336165,27166.7,0,0.897655289231269,1.198180526380823,1.5214296887220398,1.1634225284887538,0.0,0.0,13085.2,61116.0,40740.0,-1.0,0.24310545989610816,-1.0,1.5001472754050074,0.0,0.0,0.0,0.0,12.0,40740.0,61116.0,1036.0,0.0,north Bohemia,159617,9198,6132,1.0579710144927537,4.28,1.2852852852852854,85.2,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3612,19,3612,2991,OWNER,1962,9,4,F,34,Adult,19,POPLATEK MESICNE,1993-05-22,3,1996-12-31,0,96,291804.9,271255.2,0.07042273793209096,7087.2,53586.5,27588.443750000002,11846.85740983714,36640.6,0,0.9610477539966404,1.0079382401577635,1.396442143343124,1.0471917049906319,0.0,290680.0,157795.2,0.0,113460.0,-1.0,0.5817223043097423,0.9961450270369002,-1.0,0.0,0.0,12.0,84.0,12.0,110640.0,0.0,1124.9,0.0,south Bohemia,51428,8402,1099,1.1001001001001,3.98,1.2715654952076678,52.7,120,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3618,54,3618,2996,OWNER,1953,2,21,M,43,Adult,54,POPLATEK MESICNE,1994-05-17,2,1996-12-31,0,107,180097.30000000002,171151.2,0.049673704158807515,27292.4,59396.5,44560.97289719626,7803.701919016534,51611.6,0,1.116996785341577,1.1959923256241642,0.8564217273590421,1.0791170646057955,0.0,177706.0,77575.2,0.0,93576.0,-1.0,0.4532553671841038,0.9867221774007716,-1.0,0.0,0.0,12.0,1188.0,12.0,87384.0,0.0,2391.3,0.0,south Moravia,387570,9897,18696,0.9986646012499333,1.96,1.2249999999999999,100.0,140,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3623,28,3623,3000,OWNER,1965,4,20,F,31,Adult,28,POPLATEK MESICNE,1993-07-14,3,1996-12-31,0,62,96617.1,75435.2,0.2192355183502714,21825.9,58665.0,39599.48225806451,9245.444296384521,55080.5,0,0.9095381197100361,1.118218161050828,2.4140633735101416,1.4589685502606364,0.0,94664.0,75435.2,0.0,0.0,-1.0,1.0,0.9797851519037519,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.1,0.0,west Bohemia,72541,8594,1525,0.9651898734177216,2.01,1.2407407407407405,36.9,112,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3624,1,3624,3001,OWNER,1982,2,27,F,14,children,1,POPLATEK MESICNE,1993-03-24,3,1996-12-31,0,80,75646.6,101725.2,-0.3447425264321197,22282.3,60720.6,39216.38875,9889.720639576184,35041.9,0,0.4641659984488583,0.4372254252844884,2.3388210302708443,0.38826975773627304,0.0,73704.0,101725.2,0.0,0.0,-1.0,1.0,0.9743200619723821,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.6,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3627,18,3627,3003,OWNER,1981,6,8,F,15,youth,18,POPLATEK MESICNE,1993-11-27,3,1996-12-31,0,43,52455.0,48475.200000000004,0.07587074635401765,19160.3,54585.6,36315.07209302326,8044.544614869832,41502.4,0,1.6189395855338518,0.13958721039560623,5.726802245061593,7.391397700512537,0.0,50591.0,48475.200000000004,0.0,0.0,-1.0,1.0,0.9644647793346678,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,south Bohemia,70699,8968,1910,1.0977011494252873,3.35,1.1837455830388692,65.3,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3630,64,3630,3006,OWNER,1923,11,28,F,73,Senior,64,POPLATEK MESICNE,1995-01-01,1,1996-12-31,0,61,78170.4,70111.2,0.1030978477786988,11651.5,34585.7,22511.118032786886,6498.287423506497,31868.9,0,0.7106392920767501,1.3591558133697743,1.7172600238747282,1.1567880443743082,0.0,0.0,24715.2,76992.0,45396.0,-1.0,0.3525142915825147,-1.0,1.6960084588950568,0.0,0.0,0.0,0.0,12.0,45396.0,76992.0,1178.4,0.0,south Moravia,197099,9624,4265,0.9511596788581623,2.31,1.4437499999999999,74.7,145,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3632,15,3632,3007,OWNER,1943,9,29,F,53,Adult,16,POPLATEK MESICNE,1993-02-02,3,1996-12-31,0,109,293536.7,304147.2,-0.03614709847184355,22122.0,60946.2,38497.7633027523,10344.737158911972,31034.0,0,0.8551007229450551,1.0198537041147653,0.9520149803053374,1.0361689951540163,0.0,291876.0,196375.2,0.0,107772.0,-1.0,0.6456584180291648,0.9943424450843795,-1.0,0.0,0.0,12.0,67152.0,12.0,11796.0,0.0,1660.7,0.0,south Bohemia,58796,9045,1879,1.0184281842818428,3.6,1.1501597444089458,51.9,124,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3633,72,3633,3008,OWNER,1933,10,14,M,63,Adult,72,POPLATEK MESICNE,1993-02-27,3,1996-12-31,0,68,84788.4,70365.2,0.17010817517490598,23869.0,44227.5,32189.601470588233,5605.737152918406,41758.1,0,1.3884333302719796,0.7624130280249015,1.1576725544519761,2.3594260201248365,0.0,0.0,44925.2,83208.0,25440.0,-1.0,0.6384576466776191,-1.0,3.270754716981132,0.0,0.0,0.0,0.0,12.0,25440.0,83208.0,1580.3999999999999,0.0,north Moravia,226122,8994,9208,0.9520264681555004,4.79,1.2605263157894737,62.6,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3636,46,3636,3010,OWNER,1978,5,19,M,18,youth,46,POPLATEK MESICNE,1995-09-13,1,1996-12-31,0,26,23439.1,11800.0,0.49656770097827985,26948.1,44038.8,36768.74615384616,5650.533279061781,39987.0,0,2.8689285714285715,46.165,2.5014035087719297,0.11915217391304346,0.0,21783.0,11800.0,0.0,0.0,-1.0,1.0,0.9293445567449262,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.1,0.0,east Bohemia,112709,8369,2618,0.9173090399439383,2.31,1.2905027932960893,73.5,117,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
3637,64,3637,3011,OWNER,1959,1,10,M,37,Adult,64,POPLATEK MESICNE,1993-09-01,3,1996-12-31,0,72,39960.0,39005.2,0.023893893893893965,11949.9,18898.3,15252.176388888889,1690.372262816523,15183.5,0,1.162745234936815,0.7332731886928076,1.1479905219811821,1.2357925727999208,0.0,0.0,12845.2,39252.0,26160.0,-1.0,0.3293201932050086,-1.0,1.5004587155963303,0.0,0.0,0.0,0.0,12.0,24504.0,0.0,708.0,0.0,south Moravia,197099,9624,4265,0.9511596788581623,2.31,1.4437499999999999,74.7,145,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3640,75,3640,3014,OWNER,1978,7,24,M,18,youth,75,POPLATEK TYDNE,1995-03-03,1,1996-12-31,0,49,58245.0,74196.0,-0.27386041720319343,21699.0,44584.0,31423.255102040817,5396.77297686085,35532.8,0,0.33300390930414386,0.9813957597173144,104.7811111111111,0.8549481133950936,0.0,56700.0,74196.0,0.0,0.0,-1.0,1.0,0.9734741179500386,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,0.0,north Moravia,138032,8819,4505,1.108786610878661,5.66,1.0520446096654275,64.6,99,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3644,75,3644,3017,OWNER,1951,6,14,M,45,Adult,75,POPLATEK MESICNE,1994-08-12,2,1996-12-31,0,107,250863.0,274471.2,-0.09410793939321467,10591.4,42108.9,26137.22429906542,8653.734088338291,16504.3,0,0.7831225181965088,1.1795303712134173,0.7573090087569521,1.0103939959106572,0.0,249522.0,191095.2,0.0,83376.0,-1.0,0.6962304241756512,0.9946544528288349,-1.0,0.0,0.0,12.0,14076.0,12.0,36228.0,0.0,1341.0,0.0,north Moravia,138032,8819,4505,1.108786610878661,5.66,1.0520446096654275,64.6,99,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3655,59,3655,3026,OWNER,1968,2,6,M,28,Adult,24,POPLATEK MESICNE,1993-02-18,3,1996-12-31,0,73,271183.0,299703.2,-0.10516957183894275,15088.7,49734.2,30773.07397260274,8993.022871340427,17979.3,0,0.7854424524730558,1.1496728917503203,0.7244853303818893,1.0412599670548335,0.0,269620.0,203415.2,0.0,96288.0,-1.0,0.6787221491128557,0.994236364373873,-1.0,0.0,0.0,0.0,0.0,12.0,96288.0,0.0,1563.0,0.0,south Moravia,108871,8444,2305,0.8882466281310212,3.47,1.0709876543209877,62.1,106,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3658,58,3658,3028,OWNER,1924,4,5,M,72,Senior,27,POPLATEK MESICNE,1993-09-15,3,1996-12-31,0,64,51569.8,46775.2,0.09297301909256979,11689.9,26030.2,19558.503125,3547.214504098296,23541.4,0,0.9466668632684057,1.3646942967873104,1.0532514415459253,1.1233881185025774,0.0,0.0,20375.2,50568.0,26400.0,-1.0,0.4355983512630625,-1.0,1.9154545454545455,0.0,0.0,0.0,0.0,12.0,26400.0,50568.0,1001.8,0.0,south Moravia,109164,8757,2471,1.1170886075949367,3.95,1.168639053254438,63.6,96,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3660,65,3660,3030,OWNER,1974,7,9,M,22,youth,65,POPLATEK MESICNE,1994-06-22,2,1996-12-31,0,76,38620.3,38791.2,-0.0044251339321547,17250.2,26305.8,21366.561842105264,2268.998160067837,21789.9,0,0.9576319911179841,0.7010892394154029,1.1697172998857535,1.4480338342481778,0.0,0.0,13735.2,37584.0,25056.0,-1.0,0.354080306873724,-1.0,1.5,0.0,0.0,0.0,0.0,12.0,3516.0,0.0,1036.3,0.0,south Moravia,114200,8403,2718,1.2600834492350488,5.72,0.9965156794425086,43.7,105,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3662,27,3662,3032,OWNER,1931,9,22,M,65,Senior,5,POPLATEK MESICNE,1993-06-07,3,1996-12-31,0,69,80209.9,85781.2,-0.06945900693056598,14072.3,30374.9,20468.67536231884,3950.660942633366,18198.6,0,0.9279594043756759,0.7523596398503625,0.9313498591863482,1.2552828603318325,0.0,0.0,51485.2,79260.0,34296.0,-1.0,0.6001921166875726,-1.0,2.3110566829951016,0.0,0.0,0.0,0.0,12.0,34296.0,79260.0,949.9,0.0,west Bohemia,67298,8561,1127,1.0952380952380953,1.29,1.9846153846153847,43.8,110,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3667,70,3667,3035,OWNER,1971,9,18,M,25,Adult,15,POPLATEK TYDNE,1993-08-16,3,1996-12-31,0,91,605322.0,642512.0,-0.06143837494754858,21518.3,104322.3,60170.034065934065,19467.55832651519,57688.6,0,0.7978753541076486,1.1371153389487212,0.8465230996435036,1.0246813434196709,0.0,0.0,493196.0,602056.0,149316.0,-1.0,0.7676058968548447,-1.0,4.032093010795896,0.0,0.0,0.0,0.0,12.0,90288.0,0.0,3266.0,0.0,north Moravia,285387,10177,10108,1.023284065600324,7.75,1.1689291101055808,89.9,81,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,1.0
3669,10,3669,3036,OWNER,1962,8,22,M,34,Adult,10,POPLATEK MESICNE,1994-04-10,2,1996-12-31,0,44,118686.1,148275.2,-0.24930552103405543,13663.5,73983.1,26594.86590909091,12505.911772325233,13740.5,0,0.25765686012119215,0.9410480526542173,1.4428905737535382,0.6456241198605628,0.0,117492.0,148275.2,0.0,0.0,-1.0,1.0,0.9899390071794422,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.1,0.0,central Bohemia,92084,10124,4316,1.1328083989501312,0.54,0.9642857142857143,46.7,141,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3670,44,3670,3037,OWNER,1980,9,17,F,16,youth,44,POPLATEK MESICNE,1994-05-26,2,1996-12-31,0,41,57045.0,65544.6,-0.14899815934788335,-1562.2,21209.4,7595.958536585365,5916.729724263886,3892.7,3,0.007406318550849183,0.6114856957332587,2.902314832450827,0.7314031005137546,0.0,56700.0,50107.200000000004,0.0,15437.4,-1.0,0.7644748766488773,0.9939521430449645,-1.0,2.0,15437.4,0.0,0.0,6.0,41100.0,0.0,345.0,3.0,east Bohemia,105606,8254,2325,1.0734072022160666,3.76,1.3476702508960572,53.0,97,1.0,277884.0,36.0,7719.0,D,4.87131212200894,693 days 00:00:00,46487.002564102564,8178.570588235295,7719.0,0.0,-1,-1,0.0,0.0
3673,1,3673,3039,OWNER,1951,12,7,F,45,Adult,1,POPLATEK MESICNE,1993-12-10,3,1996-12-31,0,84,135528.1,135131.2,0.0029285439698482764,14129.8,48998.9,31588.125,6155.921841880661,32151.6,0,0.8675604652294515,1.1411823911266628,0.9840848532418979,1.0852762266612939,0.0,134038.0,59915.2,0.0,75216.0,-1.0,0.443385391382597,0.9890052321252936,-1.0,0.0,0.0,0.0,0.0,12.0,60420.0,0.0,1490.1,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3676,10,3676,3042,OWNER,1965,10,14,F,31,Adult,10,POPLATEK MESICNE,1993-09-16,3,1996-12-31,0,87,200630.5,220611.2,-0.09958954396265778,14257.7,44784.4,26496.289655172415,7828.585066177673,15571.4,0,0.851560144167947,1.3594399181208325,0.6620749415598622,0.9567099412361847,0.0,199204.0,144495.2,0.0,76116.0,-1.0,0.6549767192236841,0.9928899145443988,-1.0,0.0,0.0,0.0,0.0,12.0,34608.0,0.0,1426.5,0.0,central Bohemia,92084,10124,4316,1.1328083989501312,0.54,0.9642857142857143,46.7,141,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3681,1,3681,3045,OWNER,1921,4,26,M,75,Senior,1,POPLATEK MESICNE,1995-06-08,1,1996-12-31,0,69,74391.9,74657.2,-0.0035662484759765908,16641.4,36187.7,27822.715942028983,4650.008895931501,28223.0,0,0.7569353032074501,1.310848518158373,1.0494094067042756,1.021456215943602,0.0,0.0,46265.2,72948.0,28392.0,-1.0,0.6197017836189945,-1.0,2.569315300084531,0.0,0.0,0.0,0.0,12.0,28392.0,72948.0,1443.8999999999999,0.0,Prague,1204953,12541,99107,1.1567515202446397,0.43,1.4827586206896552,100.0,167,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3684,16,3684,3047,OWNER,1961,12,31,F,35,Adult,16,POPLATEK MESICNE,1993-02-17,3,1996-12-31,0,62,42835.7,39947.2,0.06743207184661393,17913.8,29807.4,23516.043548387097,2751.0566040872586,24968.9,0,0.8670844917004017,1.3709656745879155,1.1959250094741303,0.9881896282124396,0.0,0.0,12155.2,41688.0,27792.0,-1.0,0.3042816517803501,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.7,0.0,south Bohemia,93931,8427,1913,1.020811099252935,1.54,1.375,56.9,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3686,61,3686,3049,OWNER,1962,10,11,F,34,Adult,61,POPLATEK MESICNE,1994-09-08,2,1996-12-31,0,74,47024.2,49857.2,-0.06024557568230826,20749.5,33746.2,28157.12162162162,2954.4625567060693,28351.7,0,0.8109111128352343,0.8343973719279759,1.944684111937333,0.6932838302116813,0.0,10300.0,26325.2,35304.0,23532.0,-1.0,0.5280120022785074,0.21903615585166789,1.500254971953085,0.0,0.0,0.0,0.0,12.0,23532.0,0.0,1420.2,0.0,south Moravia,117897,8814,2059,0.974905303030303,5.74,1.2058823529411766,53.8,107,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3687,49,3687,3050,OWNER,1972,2,6,M,24,youth,60,POPLATEK MESICNE,1993-05-08,3,1996-12-31,0,112,545340.3,547727.2,-0.004376900075053882,22204.2,116803.9,59836.31696428572,21077.841466515194,43609.8,0,1.0127781645266272,0.963326722678861,1.0169355376905036,0.9962875773364394,21600.0,3900.0,407615.2,538786.0,118512.0,0.03943568988357708,0.7441938249551968,0.007151497881231223,4.546256919130552,0.0,0.0,12.0,492.0,12.0,116592.0,0.0,2654.3,0.0,east Bohemia,75685,8208,2123,1.2789156626506024,2.26,1.1957671957671958,60.8,155,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
3691,18,3691,3053,OWNER,1965,4,17,M,31,Adult,11,POPLATEK MESICNE,1993-08-23,3,1996-12-31,0,85,170368.5,160355.2,0.058774362631589694,26524.2,61238.7,41955.44,6972.569973631709,61238.7,0,0.8365738041521965,1.0595542759650245,1.0687964767493767,1.3818213091602591,0.0,168138.0,70775.2,0.0,89580.0,-1.0,0.44136516932410047,0.9869077910529235,-1.0,0.0,0.0,0.0,0.0,12.0,45480.0,0.0,2230.5,0.0,south Bohemia,70699,8968,1910,1.0977011494252873,3.35,1.1837455830388692,65.3,131,0.0,0.0,0.0,0.0,-1,-1.0,-1,0.0,0.0,-1.0,0.0,-1,-1,0.0,0.0
